18	111	0.467
102	29	0.562
11	73	0.48
111	89	0.5
103	86	0.557
44	70	0.432
21	12	0.504
10	31	0.494
110	53	0.467
101	64	0.476
107	78	0.547
29	2	0.509
112	4	0.522
104	105	0.426
16	8	0.452
1	64	0.455
100	83	0.469
12	69	0.387
31	35	0.509
102	1	0.496
18	107	0.419
11	22	0.453
44	19	0.456
103	65	0.527
111	83	0.429
104	12	0.528
112	71	0.448
29	101	0.477
107	85	0.525
10	49	0.525
21	78	0.469
16	41	0.48
110	52	0.448
12	18	0.469
100	59	0.52
31	112	0.574
101	72	0.494
1	72	0.458
103	16	0.53
11	21	0.547
18	105	0.552
102	4	0.603
44	82	0.312
111	87	0.549
104	76	0.403
101	106	0.505
100	49	0.491
107	31	0.529
110	77	0.496
12	54	0.415
112	54	0.519
31	71	0.51
29	83	0.498
21	77	0.413
16	103	0.47
10	88	0.501
111	52	0.487
104	4	0.483
102	94	0.535
44	4	0.519
18	112	0.537
103	5	0.553
112	66	0.403
110	66	0.418
100	88	0.555
10	59	0.61
101	31	0.511
11	103	0.524
107	106	0.581
12	100	0.412
1	83	0.438
102	6	0.415
16	74	0.435
112	18	0.463
111	53	0.463
18	71	0.454
103	99	0.565
44	54	0.45
104	70	0.45
21	112	0.489
29	84	0.493
101	44	0.561
100	43	0.502
110	99	0.627
31	83	0.445
11	41	0.568
107	65	0.541
100	4	0.568
31	58	0.493
12	39	0.455
10	83	0.438
18	104	0.592
110	10	0.488
111	19	0.529
102	91	0.455
112	37	0.547
1	59	0.446
16	23	0.529
21	71	0.427
103	10	0.584
104	66	0.352
44	89	0.51
11	8	0.495
29	94	0.485
101	102	0.478
107	79	0.484
100	46	0.486
40	107	0.489
12	75	0.495
31	1	0.572
29	6	0.361
18	70	0.505
10	44	0.547
111	12	0.623
102	25	0.591
11	42	0.507
44	95	0.382
103	96	0.463
1	49	0.422
21	22	0.388
16	98	0.503
110	60	0.492
112	46	0.49
104	89	0.546
31	12	0.573
40	111	0.497
101	9	0.479
12	98	0.4
107	26	0.584
100	86	0.527
29	35	0.428
27	107	0.455
40	105	0.452
10	102	0.53
1	88	0.459
16	75	0.491
31	18	0.571
44	15	0.412
11	63	0.585
103	13	0.585
102	85	0.525
21	93	0.479
100	93	0.509
112	36	0.435
101	17	0.504
104	48	0.368
18	36	0.484
111	94	0.489
29	36	0.465
107	92	0.512
12	15	0.484
110	18	0.569
40	104	0.494
1	17	0.51
31	36	0.521
103	58	0.542
10	9	0.467
27	111	0.533
16	100	0.438
11	54	0.582
18	57	0.477
102	3	0.538
111	6	0.375
21	83	0.477
29	4	0.562
110	97	0.606
107	36	0.582
40	82	0.354
101	109	0.421
112	55	0.474
100	61	0.524
104	103	0.413
12	95	0.336
44	18	0.469
27	105	0.477
18	67	0.434
31	91	0.486
103	73	0.505
110	1	0.538
10	58	0.496
40	93	0.501
16	39	0.53
51	111	0.493
1	38	0.392
11	86	0.528
18	84	0.491
111	10	0.484
21	110	0.426
29	93	0.473
102	50	0.508
107	47	0.526
27	104	0.545
112	45	0.492
101	38	0.379
16	14	0.477
44	2	0.448
100	7	0.509
12	11	0.423
104	60	0.417
110	55	0.523
40	84	0.558
103	20	0.518
31	25	0.546
10	32	0.443
102	58	0.5
51	107	0.427
29	56	0.448
107	48	0.488
21	60	0.468
11	59	0.519
1	40	0.507
18	83	0.464
27	112	0.515
111	99	0.621
12	80	0.433
16	33	0.473
44	101	0.439
101	40	0.475
100	74	0.475
103	97	0.588
18	4	0.535
11	88	0.563
112	34	0.444
21	1	0.521
107	67	0.524
51	105	0.5
111	47	0.531
1	53	0.445
27	71	0.482
101	53	0.448
107	57	0.567
12	50	0.458
16	87	0.486
21	85	0.451
18	28	0.495
51	104	0.533
100	23	0.509
112	16	0.492
11	49	0.542
44	78	0.407
1	52	0.456
111	13	0.521
103	1	0.502
27	35	0.485
104	110	0.35
29	65	0.477
107	56	0.553
12	3	0.478
102	92	0.476
110	34	0.485
40	35	0.474
31	2	0.55
10	68	0.436
1	97	0.496
18	35	0.438
51	18	0.585
111	96	0.596
16	55	0.503
21	65	0.471
101	52	0.488
100	30	0.478
112	73	0.418
12	23	0.472
102	26	0.603
103	69	0.539
107	16	0.576
27	82	0.459
29	16	0.55
44	58	0.432
51	93	0.496
1	78	0.455
101	57	0.492
16	45	0.446
40	4	0.483
104	46	0.386
18	2	0.494
110	45	0.479
111	73	0.536
100	29	0.532
31	101	0.489
11	66	0.461
10	62	0.446
21	13	0.479
103	22	0.469
102	79	0.487
107	12	0.627
27	83	0.462
29	96	0.502
112	20	0.421
44	93	0.433
12	74	0.418
105	58	0.174
51	77	0.371
107	70	0.569
112	50	0.468
27	2	0.57
44	57	0.396
102	52	0.399
21	96	0.474
40	70	0.503
103	21	0.599
10	25	0.533
11	100	0.516
111	20	0.484
100	44	0.57
12	64	0.378
101	67	0.487
16	34	0.447
1	20	0.403
31	97	0.601
18	101	0.465
110	49	0.53
104	9	0.444
29	13	0.509
105	43	0.352
51	36	0.507
111	56	0.487
40	1	0.493
12	72	0.442
27	101	0.476
1	73	0.425
103	81	0.63
10	91	0.469
112	3	0.486
102	53	0.497
104	1	0.529
31	6	0.42
110	88	0.508
101	56	0.545
18	82	0.511
21	10	0.461
107	76	0.557
44	67	0.387
11	39	0.543
16	9	0.423
29	19	0.503
100	102	0.492
105	56	0.379
51	84	0.511
12	27	0.418
102	23	0.516
1	41	0.478
103	51	0.545
18	103	0.43
104	86	0.455
101	47	0.466
107	29	0.571
27	57	0.493
10	76	0.495
112	65	0.454
111	48	0.447
105	107	0.456
44	94	0.431
29	58	0.465
16	44	0.552
21	99	0.559
40	16	0.507
110	59	0.528
31	94	0.551
11	75	0.579
51	81	0.539
100	9	0.484
12	90	0.45
101	18	0.535
104	10	0.505
16	102	0.491
111	51	0.506
105	12	0.538
1	8	0.419
10	96	0.522
27	67	0.479
112	97	0.547
21	84	0.488
18	10	0.451
103	50	0.532
102	74	0.476
107	30	0.528
29	57	0.475
31	43	0.522
44	6	0.376
101	54	0.543
104	99	0.532
12	20	0.391
100	22	0.463
11	98	0.604
40	57	0.521
51	70	0.471
110	92	0.461
111	81	0.561
11	44	0.605
44	28	0.415
103	3	0.516
31	50	0.52
102	54	0.581
107	63	0.514
21	90	0.5
112	1	0.483
1	103	0.498
27	4	0.557
104	17	0.515
18	99	0.54
29	67	0.456
10	13	0.504
105	31	0.391
16	59	0.535
110	79	0.5
51	4	0.546
12	73	0.371
40	67	0.518
101	100	0.428
100	21	0.547
111	28	0.534
11	102	0.541
23	111	0.52
100	41	0.496
101	39	0.498
18	94	0.468
27	70	0.515
1	55	0.491
21	27	0.468
112	43	0.454
102	61	0.512
31	3	0.515
44	47	0.414
12	78	0.506
110	26	0.561
111	85	0.512
16	88	0.465
104	54	0.429
10	69	0.48
103	89	0.605
40	78	0.465
51	25	0.535
29	25	0.482
105	106	0.566
107	42	0.547
23	107	0.445
11	9	0.492
100	8	0.464
111	91	0.472
12	47	0.488
112	81	0.542
110	90	0.575
40	37	0.586
18	6	0.356
1	34	0.478
44	30	0.433
21	101	0.481
103	109	0.55
104	56	0.42
31	110	0.478
101	75	0.54
102	7	0.526
27	84	0.5
100	42	0.471
10	22	0.399
29	91	0.471
16	49	0.476
11	50	0.54
23	105	0.457
107	34	0.525
105	65	0.587
51	91	0.477
111	25	0.518
42	111	0.489
29	18	0.522
12	37	0.52
18	93	0.483
1	45	0.469
112	51	0.51
103	38	0.526
104	19	0.49
44	29	0.414
101	98	0.566
27	36	0.476
10	21	0.539
21	2	0.499
31	60	0.53
16	54	0.5
110	27	0.535
40	25	0.551
102	83	0.494
100	63	0.547
26	107	0.416
107	55	0.539
111	60	0.524
51	83	0.47
105	102	0.545
23	4	0.443
11	3	0.548
42	107	0.453
18	47	0.43
1	92	0.475
29	30	0.456
47	111	0.469
11	89	0.535
21	58	0.477
40	91	0.421
111	110	0.465
104	11	0.428
44	110	0.39
23	104	0.503
107	45	0.55
100	106	0.524
27	94	0.512
103	40	0.502
51	28	0.473
31	41	0.508
12	61	0.468
105	44	0.589
101	86	0.483
112	28	0.459
102	59	0.572
16	47	0.456
42	105	0.552
18	44	0.531
110	51	0.524
10	46	0.468
29	43	0.483
1	79	0.436
26	111	0.443
4	111	0.455
47	107	0.474
11	32	0.55
23	112	0.563
101	46	0.458
31	8	0.512
12	7	0.465
107	6	0.45
103	17	0.495
27	6	0.37
26	105	0.513
1	26	0.467
102	49	0.502
104	80	0.345
21	52	0.444
42	104	0.61
110	81	0.658
112	70	0.468
10	86	0.486
16	92	0.445
18	102	0.39
29	44	0.587
51	12	0.539
105	70	0.554
44	60	0.409
111	66	0.33
100	31	0.463
4	107	0.319
47	105	0.416
40	83	0.449
11	68	0.525
23	71	0.473
101	110	0.49
54	107	0.477
11	62	0.459
27	93	0.495
107	94	0.548
12	44	0.511
42	112	0.546
26	104	0.554
1	58	0.428
18	12	0.531
102	88	0.446
104	43	0.418
29	102	0.438
21	53	0.426
110	28	0.527
16	79	0.527
103	61	0.56
111	90	0.578
112	58	0.419
51	99	0.56
100	25	0.546
44	87	0.476
105	4	0.632
47	104	0.589
40	112	0.515
101	60	0.439
4	105	0.368
57	58	0.455
11	92	0.536
54	111	0.476
23	78	0.327
42	71	0.51
31	103	0.488
11	79	0.548
39	111	0.415
27	76	0.512
107	88	0.563
110	82	0.502
18	110	0.431
102	9	0.454
103	7	0.499
100	91	0.433
104	84	0.454
26	36	0.456
12	102	0.44
1	65	0.447
111	27	0.467
109	77	0.643
16	26	0.514
21	95	0.499
29	112	0.516
57	111	0.435
54	105	0.442
42	1	0.57
23	19	0.52
44	33	0.408
101	89	0.497
31	30	0.52
10	30	0.501
47	78	0.392
27	37	0.544
4	66	0.364
39	107	0.396
11	26	0.579
107	59	0.541
13	111	0.479
21	15	0.505
12	9	0.352
100	38	0.418
16	110	0.378
105	66	0.368
23	82	0.233
51	10	0.475
27	78	0.425
39	105	0.522
11	55	0.531
47	82	0.468
10	29	0.517
4	12	0.496
57	107	0.433
40	71	0.507
110	16	0.622
102	42	0.513
103	56	0.478
51	82	0.398
1	16	0.489
29	71	0.448
101	51	0.47
31	29	0.545
26	2	0.497
44	14	0.503
42	19	0.576
54	104	0.571
111	18	0.533
18	60	0.506
109	70	0.603
104	97	0.459
112	42	0.454
13	107	0.432
12	106	0.435
57	66	0.362
47	35	0.44
11	45	0.528
27	12	0.582
4	104	0.517
21	36	0.444
107	49	0.556
23	84	0.525
10	74	0.498
39	104	0.52
16	60	0.481
100	109	0.448
105	18	0.448
51	2	0.551
103	57	0.549
110	5	0.572
102	63	0.51
40	87	0.554
44	66	0.346
31	87	0.54
101	81	0.558
1	5	0.483
29	77	0.443
49	107	0.444
51	101	0.53
107	100	0.564
47	37	0.546
4	36	0.36
27	90	0.526
11	34	0.527
18	37	0.524
12	31	0.427
104	95	0.439
112	63	0.422
57	105	0.477
26	101	0.488
42	110	0.466
111	54	0.524
13	105	0.438
109	12	0.646
40	6	0.412
54	4	0.594
102	43	0.541
10	23	0.514
103	67	0.539
110	91	0.486
16	46	0.463
105	77	0.625
100	40	0.528
23	85	0.413
21	30	0.451
39	84	0.5
29	85	0.454
44	35	0.411
31	14	0.527
101	42	0.485
1	102	0.504
107	39	0.604
4	58	0.298
11	109	0.558
18	54	0.49
49	111	0.491
44	20	0.371
29	37	0.513
109	48	0.465
112	29	0.484
42	60	0.535
51	39	0.51
13	104	0.493
27	30	0.48
12	51	0.461
104	15	0.436
47	18	0.57
1	44	0.46
101	63	0.53
31	33	0.527
54	82	0.405
10	42	0.457
39	82	0.406
57	60	0.525
21	29	0.472
105	13	0.562
102	97	0.578
23	70	0.483
110	25	0.528
40	94	0.468
16	86	0.464
26	4	0.49
100	17	0.533
103	23	0.621
111	1	0.558
18	48	0.414
4	56	0.374
107	75	0.595
49	105	0.321
11	40	0.566
37	111	0.436
47	84	0.531
109	82	0.517
104	38	0.387
112	30	0.469
27	29	0.504
13	4	0.482
44	73	0.416
42	4	0.595
29	59	0.485
107	98	0.575
111	97	0.617
26	77	0.42
103	74	0.485
110	3	0.565
16	10	0.411
40	28	0.51
57	110	0.456
102	90	0.545
21	3	0.479
105	96	0.618
39	4	0.528
54	35	0.439
10	63	0.59
101	8	0.455
23	36	0.479
100	52	0.468
18	66	0.374
4	82	0.438
1	9	0.42
12	81	0.529
51	100	0.46
11	38	0.446
104	40	0.506
31	66	0.394
49	104	0.596
20	111	0.516
37	107	0.389
31	69	0.477
10	8	0.484
57	103	0.451
23	94	0.487
40	77	0.372
39	12	0.545
21	50	0.468
100	53	0.48
102	27	0.53
16	99	0.548
4	78	0.381
110	50	0.521
13	96	0.459
18	87	0.484
12	110	0.413
103	29	0.591
27	61	0.488
42	35	0.514
111	38	0.465
112	12	0.559
107	19	0.571
44	36	0.409
29	88	0.494
47	1	0.574
54	70	0.499
104	109	0.455
11	17	0.545
109	54	0.542
51	78	0.503
105	76	0.469
49	82	0.537
20	107	0.492
37	105	0.385
101	41	0.512
26	37	0.483
1	7	0.475
57	36	0.487
6	107	0.55
49	35	0.362
11	53	0.482
44	27	0.449
104	61	0.551
107	84	0.585
100	72	0.507
111	40	0.503
102	32	0.514
21	59	0.526
103	30	0.531
18	14	0.476
4	70	0.444
13	37	0.532
39	78	0.508
110	47	0.509
10	41	0.519
57	84	0.493
23	6	0.388
101	103	0.459
1	61	0.441
31	90	0.546
6	111	0.625
54	12	0.585
109	18	0.501
47	12	0.512
112	7	0.492
27	7	0.522
12	60	0.457
49	4	0.548
20	113	0.769
42	84	0.513
105	5	0.467
51	37	0.602
16	96	0.469
40	96	0.465
29	49	0.505
26	84	0.48
37	84	0.507
101	26	0.512
110	43	0.52
4	84	0.485
102	68	0.489
23	101	0.42
57	95	0.439
39	37	0.483
10	103	0.416
13	82	0.377
100	64	0.472
111	109	0.48
104	7	0.453
103	85	0.557
107	27	0.545
44	90	0.488
11	52	0.495
26	82	0.411
40	13	0.539
49	93	0.515
109	58	0.37
42	77	0.402
105	1	0.451
12	46	0.505
112	61	0.531
47	112	0.523
54	1	0.523
1	46	0.423
6	105	0.63
27	23	0.566
20	105	0.626
18	33	0.5
21	49	0.448
37	36	0.524
29	110	0.447
51	19	0.523
31	27	0.52
16	13	0.513
101	92	0.46
40	47	0.514
44	3	0.449
57	15	0.513
4	77	0.42
100	73	0.48
13	101	0.467
10	55	0.515
111	23	0.48
110	35	0.484
102	62	0.505
23	2	0.514
26	94	0.485
107	90	0.515
104	18	0.408
39	28	0.458
103	25	0.56
55	107	0.461
11	61	0.544
31	82	0.382
109	37	0.46
42	78	0.458
105	81	0.571
29	60	0.505
1	86	0.463
49	36	0.463
16	65	0.433
54	37	0.568
37	103	0.425
51	35	0.476
47	71	0.499
112	2	0.533
21	88	0.443
12	86	0.452
6	110	0.592
18	78	0.431
27	74	0.463
101	79	0.533
36	107	0.418
4	35	0.393
104	77	0.443
10	45	0.488
44	50	0.421
20	104	0.625
26	6	0.334
57	104	0.623
23	28	0.453
13	2	0.47
102	48	0.451
110	101	0.51
111	74	0.491
101	34	0.513
49	70	0.549
12	43	0.453
27	19	0.54
54	77	0.313
31	85	0.507
100	20	0.447
107	23	0.554
21	72	0.458
40	101	0.525
11	7	0.533
103	91	0.519
105	51	0.5
29	12	0.568
1	110	0.462
32	89	0.486
47	77	0.364
37	82	0.533
51	50	0.488
42	101	0.515
109	94	0.552
112	101	0.494
39	35	0.498
16	5	0.508
55	111	0.464
36	111	0.485
18	73	0.444
4	94	0.543
6	60	0.595
110	2	0.573
44	74	0.436
13	93	0.508
57	112	0.549
20	82	0.52
10	34	0.475
104	90	0.528
102	103	0.525
23	37	0.598
26	35	0.414
16	109	0.474
27	77	0.36
37	78	0.389
49	87	0.518
1	60	0.418
29	27	0.496
32	111	0.606
47	83	0.512
39	36	0.482
100	75	0.561
109	6	0.416
40	2	0.559
103	68	0.526
111	95	0.571
42	2	0.577
55	105	0.495
51	3	0.507
101	55	0.501
54	18	0.51
31	19	0.54
107	74	0.51
11	57	0.559
21	64	0.442
112	57	0.45
12	66	0.363
105	95	0.5
20	84	0.558
26	93	0.469
102	41	0.536
23	12	0.528
4	6	0.371
104	27	0.455
6	112	0.593
110	80	0.523
44	23	0.487
13	112	0.522
57	71	0.485
16	40	0.493
10	92	0.483
36	105	0.388
18	20	0.435
111	15	0.571
109	28	0.55
40	12	0.625
39	57	0.48
37	112	0.453
27	69	0.485
1	89	0.542
32	58	0.543
29	90	0.493
47	19	0.544
100	98	0.571
103	62	0.54
49	37	0.567
3	111	0.439
57	18	0.523
52	111	0.513
31	37	0.549
16	38	0.418
42	95	0.475
107	50	0.573
20	35	0.49
105	15	0.593
18	95	0.451
11	67	0.517
112	67	0.421
55	104	0.577
104	35	0.429
6	71	0.584
23	27	0.435
26	70	0.496
44	42	0.403
102	8	0.538
21	89	0.487
13	71	0.451
51	43	0.543
54	83	0.387
110	11	0.496
4	41	0.482
12	59	0.52
101	45	0.512
10	79	0.542
36	4	0.64
27	80	0.447
49	85	0.484
29	68	0.468
1	3	0.459
37	71	0.461
47	93	0.526
39	67	0.442
40	89	0.547
109	19	0.649
100	39	0.529
32	12	0.594
111	70	0.521
50	111	0.468
103	32	0.437
54	112	0.481
105	25	0.527
6	36	0.618
110	104	0.65
104	69	0.386
112	89	0.537
16	17	0.461
18	15	0.493
102	72	0.549
26	30	0.452
55	82	0.442
44	63	0.381
20	4	0.598
11	56	0.511
31	65	0.501
42	15	0.499
10	26	0.542
3	107	0.417
13	77	0.39
101	16	0.55
107	3	0.583
57	70	0.488
51	110	0.476
23	90	0.543
4	8	0.461
52	107	0.369
12	88	0.382
21	109	0.423
36	82	0.516
27	11	0.45
100	18	0.516
49	2	0.549
111	30	0.489
40	85	0.505
6	104	0.671
37	104	0.55
109	111	0.52
29	62	0.461
47	36	0.507
110	46	0.548
1	50	0.455
50	107	0.427
39	19	0.486
105	91	0.609
16	53	0.463
103	6	0.436
54	71	0.46
32	107	0.504
100	54	0.561
3	105	0.468
4	19	0.443
21	38	0.405
12	49	0.422
40	19	0.53
49	101	0.474
51	60	0.5
52	105	0.617
23	87	0.498
27	66	0.395
111	29	0.535
26	29	0.466
102	64	0.533
112	47	0.476
55	78	0.491
18	50	0.481
44	61	0.439
10	65	0.499
20	70	0.561
31	23	0.52
13	83	0.417
101	5	0.499
57	56	0.451
36	60	0.547
104	36	0.4
42	36	0.492
11	16	0.561
107	61	0.554
39	94	0.499
105	16	0.571
6	1	0.721
16	52	0.4
103	94	0.574
110	86	0.519
37	77	0.35
32	105	0.426
47	70	0.525
50	105	0.538
